product,page,page_title,section,item,attribute,value,doc_url
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,What happens when a LINE URL scheme is clicked,line:// (Deprecated),What happens when there is no LINE installed,Nothing happens or the user is redirected to an error page.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening the camera and camera roll,https://line.me/R/nv/camera/,Description,"Opens the camera. For smartphones that have multiple cameras, such as front (in-camera) and rear (out-camera), you can't specify which camera to open.",https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening the camera and camera roll,https://line.me/R/nv/cameraRoll/single,Description,Opens the camera roll. Users can select an image to share in a chat.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening the camera and camera roll,https://line.me/R/nv/cameraRoll/multi,Description,Opens the camera roll. Users can select images to share in a chat.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Sending location information,https://line.me/R/nv/location/,Description,Opens the location screen. Users can drop a pin on the map to select the location to share.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Sharing a LINE Official Account,https://line.me/R/ti/p/{Percent-encoded LINE ID},Description,"Opens the LINE Official Account's profile page. If the user is a friend with your LINE Official Account, a one-on-one chat is displayed instead.",https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Sharing a LINE Official Account,https://line.me/R/nv/recommendOA/{Percent-encoded LINE ID},Description,"Opens the ""Share with"" screen. Users can select friends, group chats, or multi-person chats to share your LINE Official Account with.",https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening the LINE Official Account's LINE VOOM and business profile,https://line.me/R/home/public/main?id={LINE ID without @},Description,Opens the LINE Official Account's LINE VOOM.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening the LINE Official Account's LINE VOOM and business profile,https://line.me/R/home/public/profile?id={LINE ID without @},Description,Opens the LINE Official Account's business profile.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening the LINE Official Account's LINE VOOM and business profile,https://line.me/R/home/public/post?id={LINE ID without @}&postId={postId},Description,Opens the LINE Official Account's LINE VOOM post. Find the post ID of individual posts in the LINE VOOM Studio.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening a chat screen with a LINE Official Account,https://line.me/R/oaMessage/{Percent-encoded LINE ID},Description,Opens a chat screen with your LINE Official Account.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening a chat screen with a LINE Official Account,https://line.me/R/oaMessage/{Percent-encoded LINE ID}/?{text_message},Description,Opens a chat screen with your LINE Official Account and enters the text message set in {text_message} into the message input field.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening profile information,https://line.me/R/nv/profile,Description,"Opens the user's ""My profile"" screen.",https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening profile information,https://line.me/R/nv/profileSetId,Description,"Opens the user's ""LINE ID"" screen. With this URL scheme, you can let users set their LINE ID if they didn't set the ID yet.",https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening common LINE screens,https://line.me/R/nv/chat,Description,Opens the Chats tab.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening common LINE screens,https://line.me/R/nv/commerce,Description,Opens the Shopping tab.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening common LINE screens,https://line.me/R/nv/wallet,Description,Opens the Wallet tab or the MINI Apps tab. The MINI Apps tab is only available to users in Japan.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening common LINE screens,https://line.me/R/nv/addFriends,Description,"Opens the ""Add friends"" screen.",https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening common LINE screens,https://line.me/R/nv/officialAccounts,Description,"Opens the ""LINE Official Accounts"" screen.",https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening common LINE screens,https://line.me/R/nv/timeline,Description,"Opens the LINE VOOM ""Following"" screen.",https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/settings,Description,Opens Settings.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/settings/account,Description,Opens Account settings. Displays the user's LINE account information.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/connectedApps,Description,Opens Account > Authorized apps. Shows the permissions granted to authorized apps and lets users unlink apps.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/connectedDevices,Description,Opens Account > Connected devices.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/settings/privacy,Description,Opens Privacy settings.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/settings/sticker,Description,Opens Stickers settings.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/stickerShop/mySticker,Description,Opens Stickers > My Stickers.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,"https://line.me/R/nv/settings/themeSettingsMenu (iOS), https://line.me/R/nv/settings/theme (Android)",Description,Opens Themes settings. The scheme is different for iOS and Android.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/themeSettings,Description,Opens Themes > My Themes.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/notificationServiceDetail,Description,Opens Notification > Authorized apps. Lets users set notification for authorized apps.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/settings/chatSettings,Description,Opens Chats settings.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/suggestSettings,Description,Opens Chats > Display suggestions.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/settings/callSettings,Description,Opens Calls settings.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/settings/addressBookSync,Description,Opens Friends settings.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening LINE settings,https://line.me/R/nv/settings/timelineSettings,Description,Opens LINE VOOM settings.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening Sticker Shop,https://line.me/R/shop/sticker/detail/{package_id},Description,Opens a Sticker set info screen. Specify {package_id} to the number specified in the sticker's page URL in LINE STORE.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening Sticker Shop,https://line.me/R/shop/category/{category_id},Description,Opens a popularity ranking for the given category. Specify {category_id} to the number specified in the category page URL in LINE STORE > Official stickers.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening Sticker Shop,https://line.me/R/shop/sticker/author/{author_id},Description,Opens a list of sticker sets from the given author. Specify {author_id} to the number specified in the creator's page URL in LINE STORE.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening Sticker Shop,https://line.me/R/nv/stickerShop,Description,Opens Sticker Shop > HOME tab.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening Sticker Shop,https://line.me/R/shop/sticker/hot,Description,Opens Sticker Shop > RANK tab.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening Sticker Shop,https://line.me/R/shop/sticker/new,Description,Opens Sticker Shop > NEW tab.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening Sticker Shop,https://line.me/R/shop/sticker/event,Description,Opens Sticker Shop > FREE tab.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening Sticker Shop,https://line.me/R/shop/sticker/category,Description,Opens Sticker Shop > CATEGORIES tab.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening a LIFF app,https://liff.line.me/{liffId},Description,Opens the LIFF app with the given LIFF ID. This URL scheme is called a LIFF URL.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening a LIFF app,https://liff.line.me/{liffId}/path_A/path_B/?key1=value1&key2=value2,Description,Opens the LIFF app with the given LIFF ID. You can pass /path_A/path_B/?key1=value1&key2=value2 as extra information.,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening a URL in an external browser,https://example.com/?openExternalBrowser=1,Description,"Opens target URL, in an external browser.",https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Opening a URL in an external browser,https://example.com/?openInAppBrowser=0,Description,"Opens target URL, in a Chrome custom tab (only available in LINE for Android).",https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-quick-reply,Use quick replies,,Use quick replies,限制（寫在內文）,You can set up to 13 quick reply buttons to a message of any type.,https://developers.line.biz/en/docs/messaging-api/using-quick-reply/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Webhook ON/OFF and auto reply message settings,Enabled,Response mode and Greeting message,Enabled,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Webhook ON/OFF and auto reply message settings,Enabled,Setting availability,✅,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Webhook ON/OFF and auto reply message settings,Enabled,Response mode and Greeting message,Disabled,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Webhook ON/OFF and auto reply message settings,Disabled,Response mode and Greeting message,Enabled,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Webhook ON/OFF and auto reply message settings,Disabled,Setting availability,✅,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Webhook ON/OFF and auto reply message settings,Disabled,Response mode and Greeting message,Disabled,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Webhook ON/OFF and auto reply message settings,Disabled,Setting availability,❌,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Max channel access token issuance limit,Short-lived channel access token,Max issuance limit,30,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Max channel access token issuance limit,Short-lived channel access token,Behavior when max limit is exceeded,Invalidate existing short-lived channel access tokens in order of issuance,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Max channel access token issuance limit,Short-lived channel access token,Conditions under which the channel access token is invalid,Validity period has expired Exceed max issuance limit Execute revocation of channel access token (revoke API),https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Max channel access token issuance limit,Long-lived channel access token,Max issuance limit,1,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Max channel access token issuance limit,Long-lived channel access token,Behavior when max limit is exceeded,Existing long-lived channel access tokens are disabled,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Max channel access token issuance limit,Long-lived channel access token,Conditions under which the channel access token is invalid,Exceed max issuance limit Execute revocation of channel access token (revoke API),https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Max channel access token issuance limit,Access token with a user-specified expiration (channel access token v2.1),Max issuance limit,30,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Max channel access token issuance limit,Access token with a user-specified expiration (channel access token v2.1),Behavior when max limit is exceeded,API error and unable to issue additional tokens,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Max channel access token issuance limit,Access token with a user-specified expiration (channel access token v2.1),Conditions under which the channel access token is invalid,Validity period has expired Execute revocation of channel access token (revoke API),https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Max channel access token issuance limit,Stateless channel access token,Max issuance limit,limitless,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,Max channel access token issuance limit,Stateless channel access token,Conditions under which the channel access token is invalid,Validity period has expired,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/error-notification,Error notification,Email content,Channel ID,Description,Target channel ID.,https://developers.line.biz/en/docs/partner-docs/error-notification/
partner-docs,partner-docs/error-notification,Error notification,Email content,Channel name,Description,Target channel name.,https://developers.line.biz/en/docs/partner-docs/error-notification/
partner-docs,partner-docs/error-notification,Error notification,Email content,Reason for error,Description,"Overview of reason for error. For more information, see Check the reason for errors in the Messaging API documentation.",https://developers.line.biz/en/docs/partner-docs/error-notification/
partner-docs,partner-docs/error-notification,Error notification,Email content,Detail for error,Description,"Details on reason for error. For more information, see Check the detail for errors in the Messaging API documentation.",https://developers.line.biz/en/docs/partner-docs/error-notification/
partner-docs,partner-docs/error-notification,Error notification,Email content,Time detected,Description,Date and time when the LINE Platform detected the error.,https://developers.line.biz/en/docs/partner-docs/error-notification/
partner-docs,partner-docs/line-beacon,LINE Beacon,About LINE Beacon reception conditions,Foreground,Description,LINE is running and in use,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-beacon,LINE Beacon,About LINE Beacon reception conditions,Background,Description,LINE is running but not in use,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-beacon,LINE Beacon,LINE Beacon reception conditions (iOS),Foreground,Reception conditions,The user settings meet the condition,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-beacon,LINE Beacon,LINE Beacon reception conditions (Android),Background,Reception conditions,Background receiving isn't available on Android.,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-beacon,LINE Beacon,If your LINE Official Account is searchable,Friend added,Agree to LINE Beacon Terms of Use,Agreed,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-beacon,LINE Beacon,If your LINE Official Account is searchable,Friend added,Beacon banner display,Hidden,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-beacon,LINE Beacon,If your LINE Official Account is searchable,Friend added,Agree to LINE Beacon Terms of Use,Not agreed,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-beacon,LINE Beacon,If your LINE Official Account is searchable,Friend not added,Agree to LINE Beacon Terms of Use,Agreed,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-beacon,LINE Beacon,If your LINE Official Account is searchable,Friend not added,Beacon banner display,Display,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-beacon,LINE Beacon,If your LINE Official Account is searchable,Friend not added,Agree to LINE Beacon Terms of Use,Not agreed,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-beacon,LINE Beacon,If your LINE Official Account is searchable,Friend not added,Beacon banner display,Hidden,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-notification-messages/flow-when-receiving-message,Flow when receiving a LINE notification message,"Flow for the case where the LINE notification message reception settings are ""not set"" and SMS authentication isn't needed",2,Description,"Clicking the ""Set"" button under ""Set up to receive LINE notification messages"" will take the user to the consent screen for receiving LINE notification messages.",https://developers.line.biz/en/docs/partner-docs/line-notification-messages/flow-when-receiving-message/
partner-docs,partner-docs/line-notification-messages/flow-when-receiving-message,Flow when receiving a LINE notification message,"Flow for the case where the LINE notification message reception settings are ""not set"" and SMS authentication is needed",2,Description,"Clicking the ""Set"" button under ""Set up to receive LINE notification messages"" will take the user to the consent screen for receiving LINE notification messages.",https://developers.line.biz/en/docs/partner-docs/line-notification-messages/flow-when-receiving-message/
partner-docs,partner-docs/line-notification-messages/flow-when-receiving-message,Flow when receiving a LINE notification message,"Flow for the case where the LINE notification message reception settings are ""not set"" and SMS authentication is needed",4,Description,An SMS message will be sent to the specified phone number. Enter the PIN number provided in the message.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/flow-when-receiving-message/
partner-docs,partner-docs/line-notification-messages/flow-when-receiving-message,Flow when receiving a LINE notification message,Flow for the case where a user has already agreed to receive LINE notification messages and SMS authentication is needed,2,Description,"Clicking ""Set"" in the ""Phone number authentication"" message will take the user to the phone number authentication screen.",https://developers.line.biz/en/docs/partner-docs/line-notification-messages/flow-when-receiving-message/
partner-docs,partner-docs/line-notification-messages/flow-when-receiving-message,Flow when receiving a LINE notification message,Flow for the case where a user has already agreed to receive LINE notification messages and SMS authentication is needed,4,Description,An SMS message will be sent to the specified phone number. Enter the PIN number provided in the message.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/flow-when-receiving-message/
partner-docs,partner-docs/line-notification-messages/flow-when-receiving-message,Flow when receiving a LINE notification message,Note: Flow for changing the phone number registered to the LINE account,1,Description,"Enter the phone number you wish to change and click ""Next"".",https://developers.line.biz/en/docs/partner-docs/line-notification-messages/flow-when-receiving-message/
partner-docs,partner-docs/line-notification-messages/flow-when-receiving-message,Flow when receiving a LINE notification message,Note: Flow for changing the phone number registered to the LINE account,2,Description,An SMS message will be sent to the specified phone number. Enter the PIN code provided in the message.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/flow-when-receiving-message/
partner-docs,partner-docs/line-notification-messages/flow-when-receiving-message,Flow when receiving a LINE notification message,Note: Flow for changing the phone number registered to the LINE account,3,Description,"After successfully authenticating your phone number via SMS, you'll receive a ""Your phone number has been changed"" message from your LINE account.",https://developers.line.biz/en/docs/partner-docs/line-notification-messages/flow-when-receiving-message/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,type,Type,String,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,type,Description,delivery,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,mode,Type,Object,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,mode,Description,See Common properties.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,timestamp,Type,Number,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,timestamp,Description,See Common properties.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,webhookEventId,Type,String,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,webhookEventId,Description,See Common properties.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,deliveryContext,Type,Object,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,deliveryContext,Description,See Common properties.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,delivery,Type,Object,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,delivery,Description,A delivery object containing a hashed phone number string or a string specified by X-Line-Delivery-Tag.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,delivery.data,Type,String,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Webhook delivery completion event specifications,delivery.data,Description,A hashed phone number string or a string specified by X-Line-Delivery-Tag.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/overview,LINE notification messages overview,Difference in appearance from other messages,Japanese,Text displayed,重要なお知らせ,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/overview/
partner-docs,partner-docs/line-notification-messages/overview,LINE notification messages overview,Difference in appearance from other messages,Thai,Text displayed,การแจ้งเตือนสำคัญ,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/overview/
partner-docs,partner-docs/line-notification-messages/overview,LINE notification messages overview,Difference in appearance from other messages,Chinese (Simplified/Traditional),Text displayed,重要通知,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/overview/
partner-docs,partner-docs/line-notification-messages/overview,LINE notification messages overview,Difference in appearance from other messages,Other,Text displayed,Important notification,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/overview/
partner-docs,partner-docs/line-notification-messages/technical-specs,Technical specifications of the LINE notification messages API,States of reception settings,Agree (on),Description,Consented to receive. LINE notification messages will be sent.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/technical-specs/
partner-docs,partner-docs/line-notification-messages/technical-specs,Technical specifications of the LINE notification messages API,States of reception settings,Reject (off),Description,Refused to receive. LINE notification messages won't be sent.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/technical-specs/
partner-docs,partner-docs/line-notification-messages/technical-specs,Technical specifications of the LINE notification messages API,Messages sent when you haven't consented to get LINE notification messages,Reject (off),Description,The requested LINE notification message won't be sent and will be deleted.,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/technical-specs/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Get user data registered with LINE Profile+,1. Specify scopes,Via LIFF App or LINE MINI App,Specify scopes on LINE Developers Console,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Get user data registered with LINE Profile+,1. Specify scopes,Via LINE Login,Specify scopes for authorization URL,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Get user data registered with LINE Profile+,2. Get ID token payload,Via LIFF App or LINE MINI App,Get ID token payload via liff.getDecodedIDToken(),https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Get user data registered with LINE Profile+,2. Get ID token payload,Via LINE Login,Validate ID token obtained when issuing access token to get ID token payload,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Get user data registered with LINE Profile+,3. Get LINE Profile+ Information,Via LIFF App or LINE MINI App,Get LINE Profile+ information from ID token payload,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
